,ID,LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,Y_default
3299,3096,360000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,853.0,165.0,300.0,0.0,0
3300,3097,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,1500.0,3000.0,0
3301,3098,280000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6691.0,85.0,11045.0,21012.0,0
3302,3099,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1743.0,1021.0,200.0,200.0,0
3303,3100,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,12992.0,2009.0,5000.0,5000.0,0
3304,3101,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,2620.0,1000.0,0.0,13945.0,1
3305,3102,280000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1782.0,1857.0,0.0,1609.0,0
3306,3103,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,100000.0,0.0,0.0,0
3307,3104,260000.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,18000.0,16666.0,16666.0,16666.0,1
3308,3105,330000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,5449.0,5000.0,2000.0,0
3309,3106,350000.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,152000.0,6000.0,5000.0,4000.0,0
3310,3107,500000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18795.0,22398.0,39041.0,4233.0,0
3311,3108,440000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,5000.0,5000.0,7126.0,0
3312,3109,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,9150.0,7500.0,8000.0,0
3313,3110,500000.0,0.0,0.0,0.0,0.0,2.0,-1.0,1192.0,32382.0,2011.0,0.0,0
3314,3111,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,3000.0,3004.0,2278.0,0
3315,3112,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,2730.0,2490.0,1000.0,5746.0,0
3316,3113,440000.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,3000.0,2000.0,5000.0,0
3317,3114,220000.0,-1.0,0.0,0.0,0.0,0.0,0.0,7611.0,7484.0,7109.0,6969.0,0
3318,3115,160000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3248.0,3421.0,2750.0,2750.0,0
3319,3116,200000.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,0.0,4486.0,10000.0,0.0,0
3320,3117,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,1518.0,529.0,535.0,0
3321,3118,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,4251.0,4218.0,4167.0,4238.0,0
3322,3119,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,2473.0,1322.0,1366.0,0
3323,3120,260000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11515.0,13419.0,22209.0,54807.0,0
3324,3121,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,3940.0,3256.0,2696.0,2780.0,0
3325,3122,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,7100.0,135546.0,4500.0,4590.0,0
3326,3123,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,6100.0,5600.0,5805.0,0
3327,3124,210000.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1032.0,2234.0,0.0,932.0,0
3328,3125,80000.0,0.0,-1.0,0.0,0.0,0.0,0.0,33115.0,1568.0,1246.0,1291.0,0
3329,3126,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,15000.0,6003.0,845.0,0
3330,3127,100000.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,2000.0,0
3331,3128,210000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9540.0,9856.0,9905.0,8540.0,0
3332,3129,140000.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7000.0,3923.0,4000.0,0
3333,3130,180000.0,0.0,0.0,0.0,0.0,2.0,2.0,3500.0,4000.0,8600.0,4000.0,0
3334,3131,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,10066.0,7255.0,3035.0,3030.0,0
3335,3132,150000.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1733.0,49200.0,1000.0,0.0,0
3336,3133,80000.0,0.0,0.0,0.0,0.0,0.0,-1.0,5030.0,2698.0,2172.0,376.0,1
3337,3134,210000.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,32513.0,9.0,8.0,8444.0,1
3338,3135,180000.0,0.0,0.0,0.0,0.0,0.0,-1.0,7000.0,7000.0,7000.0,5000.0,0
3339,3136,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,5000.0,4000.0,3800.0,0
3340,3137,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,4150.0,1500.0,577.0,0
3341,3138,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,2200.0,2300.0,2300.0,0
3342,3139,200000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1799.0,390.0,390.0,418.0,0
3343,3140,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,2000.0,2000.0,0
3344,3141,20000.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3000.0,0.0,1000.0,1
3345,3142,80000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
3346,3143,170000.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,4742.0,2022.0,2076.0,0
3347,3144,70000.0,2.0,2.0,2.0,2.0,2.0,2.0,2000.0,0.0,4200.0,2200.0,1
3348,3145,90000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7385.0,7608.0,1720.0,45000.0,0
3349,3146,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.0,1403.0,886.0,917.0,0
3350,3147,50000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,14439.0,566.0,5243.0,0.0,0
3351,3148,50000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1499.0,780.0,797.0,1166.0,1
3352,3149,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,8000.0,10000.0,0
3353,3150,360000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17607.0,41285.0,8882.0,17348.0,0
3354,3151,500000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
3355,3152,160000.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6322.0,2275.0,2343.0,0
3356,3153,460000.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,20000.0,90000.0,9000.0,0
3357,3154,20000.0,2.0,0.0,0.0,0.0,0.0,0.0,1800.0,1500.0,500.0,500.0,1
3358,3155,360000.0,1.0,-1.0,2.0,0.0,-1.0,-1.0,1647.0,5.0,2.0,1705.0,0
3359,3156,300000.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,228.0,0.0,0.0,888.0,0
3360,3157,70000.0,1.0,3.0,2.0,2.0,2.0,0.0,1800.0,600.0,2000.0,0.0,1
3361,3158,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,30040.0,2037.0,592.0,5003.0,0
3362,3159,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,5001.0,4000.0,6006.0,5000.0,0
3363,3160,390000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1733.0,2492.0,2637.0,992.0,0
3364,3161,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,9352.0,8077.0,7171.0,8014.0,0
3365,3162,50000.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1000.0,4207.0,694.0,238.0,0
3366,3163,280000.0,1.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,3898.0,1460.0,18901.0,1
3367,3164,50000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
3368,3165,50000.0,0.0,0.0,0.0,2.0,0.0,0.0,1255.0,2000.0,0.0,2000.0,0
3369,3166,150000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
3370,3167,120000.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1730.0,2459.0,0.0,2655.0,1
3371,3168,360000.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1052.0,1002.0,328.0,0.0,0
3372,3169,20000.0,-1.0,0.0,0.0,0.0,0.0,0.0,1272.0,19288.0,681.0,917.0,0
3373,3170,50000.0,0.0,0.0,0.0,0.0,-2.0,-2.0,2000.0,1018.0,0.0,0.0,0
3374,3171,20000.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2000.0,0.0,1500.0,1
3375,3172,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,5000.0,3100.0,1700.0,1
3376,3173,230000.0,0.0,0.0,0.0,0.0,0.0,-1.0,10000.0,5000.0,0.0,5000.0,0
3377,3174,20000.0,-1.0,2.0,0.0,0.0,0.0,2.0,0.0,1502.0,822.0,2000.0,0
3378,3175,100000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,9187.0,5408.0,12920.0,9656.0,0
3379,3176,270000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,7500.0,8000.0,7409.0,0
3380,3177,160000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,550.0,550.0,550.0,550.0,0
3381,3178,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,1100.0,1000.0,0
3382,3179,10000.0,2.0,0.0,0.0,0.0,0.0,2.0,1500.0,2000.0,700.0,1500.0,1
3383,3180,500000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,9983.0,13587.0,10000.0,10000.0,0
3384,3181,90000.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,4367.0,9.0,7660.0,21175.0,0
3385,3182,150000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,12405.0,10557.0,9974.0,11507.0,0
3386,3183,50000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1173.0,0.0,3000.0,0.0,0
3387,3184,260000.0,0.0,0.0,0.0,0.0,-1.0,0.0,8812.0,9158.0,0.0,497000.0,0
3388,3185,50000.0,-2.0,-1.0,0.0,0.0,0.0,0.0,10214.0,2000.0,0.0,423.0,0
3389,3186,30000.0,-1.0,2.0,2.0,0.0,0.0,0.0,1098.0,0.0,0.0,982.0,1
3390,3187,70000.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4000.0,0.0,2000.0,0
3391,3188,360000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
3392,3189,430000.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,4576.0,7642.0,990.0,4889.0,0
3393,3190,50000.0,-1.0,0.0,0.0,0.0,0.0,0.0,1100.0,1181.0,300.0,300.0,0
3394,3191,150000.0,0.0,0.0,2.0,0.0,0.0,0.0,2219.0,0.0,0.0,0.0,0
3395,3192,70000.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1400.0,1600.0,1000.0,1
3396,3193,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,2265.0,2538.0,277.0,200.0,0
3397,3194,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,2500.0,1000.0,1500.0,0
3398,3195,20000.0,-1.0,0.0,0.0,3.0,2.0,2.0,1241.0,1700.0,0.0,0.0,1
3399,3196,20000.0,0.0,0.0,0.0,0.0,2.0,2.0,1307.0,1174.0,2236.0,500.0,0
3400,3197,50000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,12002.0,3508.0,339.0,1655.0,0
3401,3198,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,4700.0,2502.0,1500.0,0
3402,3199,20000.0,0.0,0.0,2.0,0.0,0.0,0.0,4663.0,0.0,1000.0,1000.0,0
3403,3200,180000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,4600.0,4207.0,3500.0,4000.0,1
3404,3201,60000.0,0.0,0.0,2.0,0.0,0.0,0.0,5504.0,0.0,2304.0,2261.0,1
3405,3202,20000.0,1.0,2.0,2.0,2.0,2.0,0.0,2000.0,0.0,1855.0,0.0,1
3406,3203,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,3292.0,3290.0,1706.0,1759.0,0
3407,3204,60000.0,0.0,0.0,0.0,0.0,0.0,-1.0,1764.0,1400.0,5000.0,5000.0,0
3408,3205,200000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2686.0,115916.0,21722.0,4076.0,0
3409,3206,200000.0,1.0,-2.0,-1.0,0.0,0.0,-2.0,0.0,3000.0,0.0,0.0,1
3410,3207,300000.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,5734.0,2018.0,3138.0,3187.0,0
3411,3208,390000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,524.0,1790.0,7957.0,3044.0,0
3412,3209,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,2756.0,1366.0,1000.0,1023.0,0
3413,3210,100000.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,5000.0,0.0,6272.0,4000.0,0
3414,3211,230000.0,1.0,2.0,2.0,3.0,2.0,2.0,10040.0,28341.0,0.0,6508.0,0
3415,3212,40000.0,1.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0
3416,3213,180000.0,0.0,0.0,0.0,0.0,0.0,-1.0,1900.0,1864.0,600.0,600.0,0
3417,3214,420000.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,2000.0,1500.0,1500.0,0
3418,3215,20000.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,1473.0,240.0,540.0,0
3419,3216,340000.0,-1.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,3000.0,2000.0,0
3420,3217,20000.0,2.0,2.0,2.0,2.0,2.0,2.0,10000.0,800.0,0.0,3500.0,1
3421,3218,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,5000.0,0
3422,3219,360000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
3423,3220,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3000.0,5000.0,6000.0,0
3424,3221,310000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,298887.0,0.0,0.0,0.0,0
3425,3222,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,1580.0,1294.0,1355.0,0
3426,3223,200000.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,9000.0,0.0,4000.0,0
3427,3224,30000.0,-1.0,-1.0,-2.0,-1.0,-1.0,-2.0,0.0,0.0,2779.0,0.0,1
3428,3225,130000.0,0.0,0.0,0.0,0.0,0.0,0.0,6359.0,4505.0,4530.0,4798.0,0
3429,3226,20000.0,0.0,0.0,2.0,0.0,0.0,-2.0,3000.0,0.0,1000.0,1000.0,0
3430,3227,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5007.0,5000.0,5000.0,0
3431,3228,190000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,922.0,3208.0,15010.0,4575.0,0
3432,3229,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2228.0,2500.0,1660.0,1457.0,0
3433,3230,130000.0,0.0,0.0,0.0,0.0,0.0,0.0,4030.0,4600.0,4200.0,5000.0,0
3434,3231,220000.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,1534.0,1700.0,3000.0,1
3435,3232,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,2472.0,1683.0,1755.0,0
3436,3233,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.0,1352.0,1073.0,1077.0,0
3437,3234,30000.0,2.0,2.0,2.0,2.0,2.0,2.0,2074.0,0.0,2304.0,0.0,0
3438,3235,200000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
3439,3236,400000.0,2.0,-1.0,-1.0,-1.0,-1.0,-2.0,8037.0,0.0,550.0,0.0,1
3440,3237,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,6000.0,5000.0,5000.0,0
3441,3238,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,5000.0,0
3442,3239,150000.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,13879.0,4000.0,0.0,0.0,0
3443,3240,240000.0,-2.0,-1.0,-1.0,2.0,2.0,3.0,1411.0,1200.0,0.0,1479.0,0
3444,3241,130000.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
3445,3242,200000.0,2.0,0.0,0.0,2.0,2.0,2.0,4000.0,8300.0,4000.0,4000.0,1
3446,3243,240000.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
3447,3244,30000.0,-1.0,-1.0,2.0,0.0,0.0,0.0,1939.0,1500.0,8213.0,1000.0,1
3448,3245,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,2104.0,990.0,1200.0,0
3449,3246,30000.0,2.0,0.0,0.0,0.0,2.0,2.0,1269.0,3286.0,2881.0,1.0,0
3450,3247,310000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
3451,3248,120000.0,2.0,2.0,2.0,2.0,0.0,0.0,5300.0,3600.0,0.0,3400.0,1
3452,3249,290000.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.0,1303.0,665.0,692.0,0
3453,3250,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.0,2421.0,298.0,468.0,0
3454,3251,130000.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,3400.0,3000.0,3052.0,0
3455,3252,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0,1035.0,500.0,508.0,0
3456,3253,210000.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,1120.0,0.0,0.0,580.0,0
3457,3254,50000.0,1.0,3.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1
3458,3255,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,1103.0,243.0,296.0,0
3459,3256,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1128.0,286.0,1000.0,0
3460,3257,80000.0,2.0,2.0,3.0,2.0,3.0,2.0,6400.0,0.0,6300.0,0.0,1
3461,3258,360000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
3462,3259,530000.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,24120.0,15791.0,12808.0,8090.0,0
3463,3260,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1500.0,607.0,1360.0,0
3464,3261,170000.0,0.0,0.0,0.0,0.0,0.0,0.0,5300.0,5100.0,5000.0,4700.0,0
3465,3262,220000.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,4991.0,0.0,20000.0,350.0,0
3466,3263,180000.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,991.0,1316.0,0.0,1657.0,0
3467,3264,440000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13333.0,1383.0,0.0,3150.0,0
3468,3265,20000.0,2.0,0.0,0.0,0.0,0.0,0.0,1462.0,1367.0,682.0,627.0,1
3469,3266,400000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
3470,3267,130000.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1092.0,0.0,0.0,0.0,0
3471,3268,420000.0,0.0,0.0,0.0,0.0,0.0,0.0,5479.0,5502.0,4193.0,5006.0,0
3472,3269,80000.0,0.0,0.0,0.0,0.0,-1.0,0.0,4000.0,2333.0,3032.0,28298.0,0
3473,3270,20000.0,0.0,0.0,0.0,0.0,0.0,-2.0,2500.0,3000.0,1000.0,0.0,0
3474,3271,320000.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,3500.0,15100.0,11.0,1
3475,3272,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,5002.0,5000.0,14400.0,10000.0,0
3476,3273,50000.0,0.0,0.0,0.0,0.0,0.0,2.0,4987.0,1661.0,2000.0,3000.0,0
3477,3274,50000.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2000.0,2000.0,2000.0,1277.0,0
3478,3275,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,3352.0,3400.0,2900.0,2900.0,0
3479,3276,20000.0,1.0,2.0,2.0,4.0,3.0,2.0,0.0,2300.0,0.0,0.0,1
3480,3277,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,6500.0,6000.0,6200.0,0
3481,3278,130000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
3482,3279,20000.0,0.0,0.0,3.0,2.0,2.0,0.0,4000.0,1.0,651.0,0.0,0
3483,3280,170000.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,66513.0,108323.0,13608.0,112876.0,0
3484,3281,300000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,236.0,800.0,227.0,0
3485,3282,160000.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,4411.0,504.0,0.0,0.0,0
3486,3283,110000.0,1.0,-2.0,-1.0,-1.0,-2.0,-2.0,0.0,1000.0,0.0,0.0,0
3487,3284,230000.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,3401.0,3420.0,3797.0,0
3488,3285,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,1859.0,1410.0,910.0,939.0,0
3489,3286,280000.0,0.0,0.0,0.0,0.0,2.0,0.0,101585.0,90762.0,50119.0,282.0,0
3490,3287,180000.0,1.0,-2.0,-1.0,-1.0,-2.0,-1.0,0.0,1257.0,0.0,0.0,0
3491,3288,30000.0,2.0,2.0,2.0,3.0,2.0,2.0,1300.0,1500.0,0.0,0.0,1
3492,3289,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,2000.0,5000.0,6560.0,0
3493,3290,270000.0,-1.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,832.0,0.0,566.0,0
3494,3291,80000.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
3495,3292,120000.0,2.0,0.0,0.0,2.0,0.0,0.0,5000.0,3000.0,0.0,3000.0,1
3496,3293,120000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,291.0,0.0,582.0,291.0,0
3497,3294,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.0,5538.0,1030.0,1500.0,0
3498,3295,380000.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,5000.0,2500.0,5000.0,0
3499,3296,80000.0,2.0,2.0,2.0,0.0,0.0,0.0,3100.0,0.0,2000.0,3000.0,1
3500,3297,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.0,1005.0,160.0,98.0,0
3501,3298,160000.0,-1.0,0.0,0.0,0.0,0.0,2.0,2000.0,2000.0,1000.0,1000.0,0
3502,3299,230000.0,-1.0,-1.0,-1.0,4.0,3.0,2.0,0.0,600.0,0.0,0.0,1
3503,3300,370000.0,2.0,0.0,0.0,0.0,0.0,0.0,14005.0,12004.0,12362.0,12006.0,1
3504,3301,30000.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2000.0,2200.0,0.0,0
3505,3302,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.0,1291.0,656.0,679.0,0
3506,3303,20000.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,780.0,0.0,1000.0,1
3507,3304,470000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,5000.0,0
3508,3305,220000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,6000.0,5000.0,1
3509,3306,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,2569.0,2000.0,2000.0,1770.0,0
3510,3307,180000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,653.0,0
3511,3308,100000.0,0.0,0.0,-1.0,0.0,0.0,-1.0,2000.0,20159.0,500.0,0.0,0
3512,3309,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0,1000.0,196.0,200.0,0
3513,3310,280000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3470.0,0.0,0.0,0.0,0
3514,3311,110000.0,2.0,2.0,2.0,0.0,0.0,0.0,7960.0,0.0,3000.0,3000.0,1
3515,3312,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,5600.0,4000.0,3220.0,3400.0,0
3516,3313,200000.0,0.0,-1.0,-1.0,0.0,0.0,0.0,5788.0,8587.0,5314.0,5000.0,0
3517,3314,260000.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1320.0,1770.0,31744.0,1.0,0
3518,3315,600000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,1096.0,4.0,601.0,0
3519,3316,330000.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,25487.0,166744.0,60057.0,560.0,0
3520,3317,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,25239.0,18011.0,13014.0,45049.0,0
3521,3318,200000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5919.0,3017.0,1720.0,2611.0,0
3522,3319,200000.0,2.0,-1.0,-1.0,-1.0,-2.0,-2.0,3238.0,2655.0,0.0,0.0,1
3523,3320,210000.0,-1.0,-1.0,-1.0,0.0,0.0,2.0,280.0,4609.0,94.0,1621.0,0
3524,3321,500000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3718.0,13023.0,9070.0,4257.0,0
3525,3322,10000.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1275.0,0.0,0.0,0.0,0
3526,3323,160000.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
3527,3324,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1180.0,1000.0,1000.0,0
3528,3325,130000.0,1.0,2.0,2.0,0.0,0.0,0.0,5012.0,0.0,4000.0,5000.0,0
3529,3326,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,6600.0,7000.0,5300.0,6000.0,1
3530,3327,80000.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,8000.0,0.0,0.0,0
3531,3328,500000.0,-2.0,-2.0,-2.0,-1.0,0.0,-1.0,2000.0,5000.0,37223.0,0.0,1
3532,3329,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,4585.0,3789.0,3942.0,2433.0,0
3533,3330,320000.0,0.0,0.0,0.0,2.0,0.0,0.0,1073.0,1789.0,0.0,3425.0,0
3534,3331,50000.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1900.0,1333.0,0.0,0
3535,3332,120000.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1000.0,0.0,0.0,0.0,0
3536,3333,500000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,994.0,3342.0,1240.0,1
3537,3334,290000.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,18496.0,2429.0,4598.0,7.0,0
3538,3335,280000.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,348.0,4399.0,18.0,0.0,0
